Gene	Exp0
c1_WDR61	0.576617
c1_WDR66	0.442602
c1_WDR7	0.309111
c1_WDR70	0.34499
c1_WDR73	0.764398
c1_WDR74	0.604174
c1_WDR75	0.476105
c1_WDR76	0.502396
c1_WDR77	0.810949
c1_WDR81	0.538777
c1_WDR82	0.51589
c1_WDR83	0.439392
c1_WDR83OS	0.767947
c1_WDR86	0.670235
c1_WDR89	0.463905
c1_WDR90	0.671069
c1_WDR92	0.363192
c1_WDSUB1	0.396864
c1_WDTC1	0.477538
c1_WDYHV1	0.382731
c1_WEE2-AS1	0.2125
c1_WFDC1	0.420021
c1_WFDC2	0.704159
c1_WFDC3	0.256918
c1_WFIKKN2	0.890036
c1_WHAMM	0.724411
c1_WHRN	0.674181
c1_WIPF1	0.753028
c1_WIPF2	0.394114
c1_WIPI1	0.884051
c1_WIPI2	0.343934
c1_WIZ	0.423651
c1_WNK1	0.672112
c1_WNK2	0.48271
c1_WNK3	0.372821
c1_WNK4	0.080607
c1_WNT4	0.731712
c1_WNT5B	0.385071
c1_WNT9A	0.338672
c1_WRAP53	0.683074
c1_WRAP73	0.786201
c1_WRB	0.116688
c1_WRN	0.602538
c1_WRNIP1	0.411408
c1_WSB2	0.452945
c1_WSCD1	0.42205
c1_WTAP	0.65862
c1_WTIP	0.412018
c1_WWC1	0.354771
c1_WWC2	0.567048
c1_WWC2-AS2	1.02524
c1_WWC3	0.690131
c1_WWOX	0.610093
c1_WWP1	0.488361
c1_WWP2	0.336904
c1_WWTR1-AS1	0
c1_XAB2	0.486069
c1_XCL1	0.427235
c1_XDH	0.097364
c1_XG	0
c1_XIAP	0.455015
c1_XKR5	0.417474
c1_XKR6	0.226286
c1_XKR8	0.81878
c1_XPA	0.580232
c1_XPNPEP1	0.656677
c1_XPNPEP3	0.756181
c1_XPO1	0.599983
c1_XPO4	0.443682
c1_XPO5	0.51311
c1_XPO6	0.514951
c1_XPO7	0.414236
c1_XPOT	0.708209
c1_XPR1	0.426953
c1_XRCC1	0.47492
c1_XRCC3	0.499493
c1_XRCC4	0.661525
c1_XRCC5	0.173974
c1_XRCC6	0.196814
c1_XRN1	0.502675
c1_XRN2	0.769915
c1_XRRA1	0.375683
c1_XXYLT1	0.540168
c1_XYLT1	0.17718
c1_XYLT2	0.665575
c1_YAE1D1	0.474385
c1_YAF2	0.468247
c1_YARS	0.876753
c1_YARS2	0.546859
c1_YBEY	0.611738
c1_YBX1	0.379969
c1_YDJC	0.508905
c1_YEATS2	0.514966
c1_YEATS4	0.555132
c1_YIF1A	0.669615
c1_YIF1B	0.609078
c1_YIPF1	0.427622
c1_YIPF2	0.641871
c1_YIPF3	0.772099
c1_YIPF4	0.563976
c1_YIPF5	0.569987
c1_YIPF6	0.642587
c1_YJEFN3	0.371653
c1_YJU2	0.324081
c1_YKT6	0.468081
c1_YLPM1	0.407472
c1_YME1L1	0.81131
c1_YOD1	0.234838
c1_YPEL2	0.476205
c1_YPEL3	0.470357
c1_YPEL5	0.688563
c1_YRDC	0.705157
c1_YTHDC1	0.585878
c1_YTHDC2	0.346468
c1_YTHDF1	0.512862
c1_YTHDF2	0.176884
c1_YTHDF3	0.528306
c1_YTHDF3-AS1	0.641496
c1_YWHAB	0.429616
c1_YWHAG	0.392388
c1_YWHAH	0.13087
c1_YWHAQ	0.418711
c1_YY1	0.764971
c1_YY1AP1	0.37016
c1_YY2	0.304824
c1_Z93930.2	0.522502
c1_Z97989.1	0.376138
c1_ZADH2	0.575842
c1_ZBED1	0.5106
c1_ZBED3	0.610393
c1_ZBED3-AS1	0.581602
c1_ZBED4	0.330468
c1_ZBED5	0.591454
c1_ZBED5-AS1	0.321403
c1_ZBED6	0.344046
c1_ZBTB1	0.693176
c1_ZBTB10	0.557057
c1_ZBTB11	0.360492
c1_ZBTB11-AS1	0.182656
c1_ZBTB14	0.25139
c1_ZBTB16	0.641699
c1_ZBTB17	0.24851
c1_ZBTB18	0.676855
c1_ZBTB2	0.387289
c1_ZBTB20	0.624096
c1_ZBTB20-AS2	0.496134
c1_ZBTB20-AS4	0.821905
c1_ZBTB20-AS5	0
c1_ZBTB21	0.373598
c1_ZBTB22	0.380809
c1_ZBTB24	0.283245
c1_ZBTB25	0.518838
c1_ZBTB33	0.354753
c1_ZBTB34	0.347258
c1_ZBTB37	0.469431
c1_ZBTB38	0.477778
c1_ZBTB4	0.326418
c1_ZBTB40	0.28497
c1_ZBTB41	0.506772
c1_ZBTB43	0.442873
c1_ZBTB44	0.399765
c1_ZBTB45	0.325421
c1_ZBTB48	0.429665
c1_ZBTB5	0.240831
c1_ZBTB7A	0.56432
c1_ZBTB8A	0.216854
c1_ZBTB8OS	0.648059
c1_ZC2HC1A	0.35753
c1_ZC2HC1C	0.41261
c1_ZC3H10	0.220982
c1_ZC3H12A	0.826446
c1_ZC3H12C	0.807581
c1_ZC3H13	0.53242
c1_ZC3H14	0.592226
c1_ZC3H15	0.130655
c1_ZC3H18	0.489854
c1_ZC3H3	0.415884
c1_ZC3H4	0.354677
c1_ZC3H6	0.391796
c1_ZC3H7A	0.570514
c1_ZC3H7B	0.259547
c1_ZC3H8	0.365044
c1_ZC3HAV1	0.702026
c1_ZC3HAV1L	0.25133
c1_ZC3HC1	0.492941
c1_ZCCHC10	0.608212
c1_ZCCHC14	0.332315
c1_ZCCHC17	0.617115
c1_ZCCHC2	0.302918
c1_ZCCHC3	0.59092
c1_ZCCHC4	0.441437
c1_ZCCHC7	0.483149
c1_ZCCHC8	0.579708
c1_ZCCHC9	0.874018
c1_ZCRB1	0.863413
c1_ZCWPW1	0.17101
c1_ZCWPW2	0.262474
c1_ZDBF2	0.424068
c1_ZDHHC1	0.46628
c1_ZDHHC11	0.790482
c1_ZDHHC11B	0.335378
c1_ZDHHC14	0.265132
c1_ZDHHC15	0.344149
c1_ZDHHC16	0.601652
c1_ZDHHC17	0.387681
c1_ZDHHC2	0.632636
c1_ZDHHC20	0.360114
c1_ZDHHC21	0.413127
c1_ZDHHC24	0.7826
c1_ZDHHC3	0.441553
c1_ZDHHC4	0.854412
c1_ZDHHC5	0.43111
c1_ZDHHC6	0.531681
c1_ZDHHC7	0.524129
c1_ZDHHC8	0.513645
c1_ZDHHC9	0.455463
c1_ZEB1	0.511078
c1_ZEB1-AS1	0.412874
c1_ZER1	0.518188
c1_ZFAND1	0.422648
c1_ZFAND2A	0.483781
c1_ZFAND2B	0.336586
c1_ZFAND3	0.803137
c1_ZFAND4	0.416872
c1_ZFAND5	0.619827
c1_ZFAND6	0.461028
c1_ZFAS1	0.979597
c1_ZFAT	0.328435
c1_ZFC3H1	0.431489
c1_ZFHX2	0.236663
c1_ZFHX3	0.514265
c1_ZFHX4	0.630513
c1_ZFHX4-AS1	0.657602
c1_ZFP1	0.335461
c1_ZFP14	0.357042
c1_ZFP30	0.260297
c1_ZFP62	0.414064
c1_ZFP64	0.48773
c1_ZFP82	0.393857
c1_ZFP90	0.398069
c1_ZFP91	0.438848
c1_ZFPL1	0.653338
c1_ZFPM1	0.740995
c1_ZFPM2	0.03986
c1_ZFR	0.673893
c1_ZFX	0.579101
c1_ZFYVE1	0.49045
c1_ZFYVE16	0.667622
c1_ZFYVE19	0.359092
c1_ZFYVE21	0.628661
c1_ZFYVE26	0.26716
c1_ZFYVE27	0.43686
c1_ZFYVE9	0.232307
c1_ZGRF1	0.597206
c1_ZHX1	0.336089
c1_ZHX2	0.570334
c1_ZHX3	0.336843
c1_ZIK1	0.292625
c1_ZKSCAN1	0.737443
c1_ZKSCAN3	0.323586
c1_ZKSCAN4	0.532918
c1_ZKSCAN5	0.405412
c1_ZKSCAN8	0.41259
c1_ZMAT1	0.491254
c1_ZMAT2	0.570947
c1_ZMAT5	0.71498
c1_ZMIZ2	0.414032
c1_ZMPSTE24	0.372444
c1_ZMYM1	0.450733
c1_ZMYM2	0.607973
c1_ZMYM3	0.503913
c1_ZMYM4	0.619265
c1_ZMYM5	0.539703
c1_ZMYM6	0.376441
c1_ZMYND11	0.422536
c1_ZMYND12	0.321759
c1_ZMYND19	0.402775
c1_ZMYND8	0.562973
c1_ZNF100	0.481445
c1_ZNF101	0.477904
c1_ZNF106	0.518161
c1_ZNF107	0.423132
c1_ZNF112	0.3912
c1_ZNF117	0.383444
c1_ZNF12	0.491923
c1_ZNF121	0.481583
c1_ZNF124	0.375907
c1_ZNF131	0.55965
c1_ZNF133	0.372704
c1_ZNF134	0.439029
c1_ZNF135	0.326
c1_ZNF136	0.342116
c1_ZNF138	0.551992
c1_ZNF140	0.421518
c1_ZNF141	0.416392
c1_ZNF143	0.59572
c1_ZNF146	0.674708
c1_ZNF148	0.473954
c1_ZNF154	0.20902
c1_ZNF155	0.40269
c1_ZNF16	0.316244
c1_ZNF160	0.725444
c1_ZNF17	0.23804
c1_ZNF174	0.342501
c1_ZNF18	0.309293
c1_ZNF180	0.235101
c1_ZNF184	0.321878
c1_ZNF185	0.597873
c1_ZNF189	0.276602
c1_ZNF19	0.451032
c1_ZNF195	0.66775
c1_ZNF197	0.358703
c1_ZNF2	0.270137
c1_ZNF200	0.404688
c1_ZNF205	0.356639
c1_ZNF207	0.678831
c1_ZNF211	0.379487
c1_ZNF212	0.425815
c1_ZNF213	0.388564
c1_ZNF213-AS1	0.279215
c1_ZNF214	0.370653
c1_ZNF215	0.494338
c1_ZNF219	0.965936
c1_ZNF22	0.722621
c1_ZNF222	0.400659
c1_ZNF224	0.417334
c1_ZNF226	0.738432
c1_ZNF227	0.535432
c1_ZNF229	0.284247
c1_ZNF232	0.489656
c1_ZNF234	0.348035
c1_ZNF235	0.189172
c1_ZNF236	0.474138
c1_ZNF24	0.764886
c1_ZNF250	0.28738
c1_ZNF251	0.454456
c1_ZNF253	0.31543
c1_ZNF254	0.426358
c1_ZNF256	0.549376
c1_ZNF26	0.472752
c1_ZNF260	0.372798
c1_ZNF263	0.397542
c1_ZNF264	0.399078
c1_ZNF266	0.573572
c1_ZNF267	0.493691
c1_ZNF268	0.445311
c1_ZNF273	0.388575
c1_ZNF274	0.688635
c1_ZNF275	0.538358
c1_ZNF276	0.301396
c1_ZNF277	0.675004
c1_ZNF28	0.46995
c1_ZNF280B	0.349557
c1_ZNF280C	0.368132
c1_ZNF280D	0.41765
c1_ZNF281	0.37878
c1_ZNF282	0.413868
c1_ZNF287	0.544259
c1_ZNF292	0.626762
c1_ZNF295-AS1	0.464045
c1_ZNF3	0.631734
c1_ZNF302	0.586164
c1_ZNF316	0.321259
c1_ZNF317	0.36743
c1_ZNF318	0.35044
c1_ZNF32	0.521055
c1_ZNF322	0.594945
c1_ZNF324	0.33719
c1_ZNF324B	0.315694
c1_ZNF326	0.567615
c1_ZNF329	0.295189
c1_ZNF330	0.980766
c1_ZNF331	0.416225
c1_ZNF333	0.451128
c1_ZNF334	0.493518
c1_ZNF335	0.354935
c1_ZNF337	0.462259
c1_ZNF337-AS1	0.31031
c1_ZNF33A	0.405909
c1_ZNF34	0.310494
c1_ZNF345	0.263258
c1_ZNF346	0.459672
c1_ZNF347	0.342067
c1_ZNF350	0.31012
c1_ZNF354B	0.348293
c1_ZNF358	0.592879
c1_ZNF362	0.488614
c1_ZNF367	0.671898
c1_ZNF37A	0.428866
c1_ZNF384	0.504544
c1_ZNF385A	1.08712
c1_ZNF385C	0.715537
c1_ZNF394	0.592985
c1_ZNF395	0.725498
c1_ZNF396	0.458663
c1_ZNF397	0.447451
c1_ZNF398	0.321719
c1_ZNF407	0.284451
c1_ZNF408	0.490441
c1_ZNF41	0.289831
c1_ZNF414	0.399363
c1_ZNF417	0.188732
c1_ZNF419	0.472138
c1_ZNF420	0.308132
c1_ZNF425	0.253414
c1_ZNF426	0.604832
c1_ZNF426-DT	0.279241
c1_ZNF429	0.255014
c1_ZNF43	0.403329
c1_ZNF430	0.448548
c1_ZNF431	0.620322
c1_ZNF432	0.57271
c1_ZNF433	0.534483
c1_ZNF436	0.305395
c1_ZNF436-AS1	0.899581
c1_ZNF438	0.239319
c1_ZNF44	0.627433
c1_ZNF440	0.463287
c1_ZNF441	0.446987
c1_ZNF444	0.540452
c1_ZNF445	0.40887
c1_ZNF446	0.331284
c1_ZNF449	0.307811
c1_ZNF45	0.369751
c1_ZNF451	0.474742
c1_ZNF460	0.244883
c1_ZNF462	0.624903
c1_ZNF468	0.438837
c1_ZNF470	0.320693
c1_ZNF473	0.408402
c1_ZNF48	0.343291
c1_ZNF480	0.661408
c1_ZNF483	0.291324
c1_ZNF484	0.265092
c1_ZNF486	0.799533
c1_ZNF487	0.500473
c1_ZNF491	0.235969
c1_ZNF493	0.389139
c1_ZNF496	0.467031
c1_ZNF497	0.35684
c1_ZNF500	0.519618
c1_ZNF502	0.385184
c1_ZNF506	0.390757
c1_ZNF507	0.344904
c1_ZNF511	0.861412
c1_ZNF512	0.417707
c1_ZNF512B	0.280522
c1_ZNF513	0.418654
c1_ZNF514	0.283433
c1_ZNF516	0.958632
c1_ZNF518A	0.642126
c1_ZNF518B	0.371972
c1_ZNF519	0.440489
c1_ZNF521	0.561603
c1_ZNF524	0.793308
c1_ZNF525	0.337434
c1_ZNF526	0.395059
c1_ZNF529	0.350649
c1_ZNF529-AS1	0.721017
c1_ZNF530	0.518008
c1_ZNF532	0.633863
c1_ZNF543	0.362596
c1_ZNF544	0.768314
c1_ZNF546	0.278501
c1_ZNF548	0.322241
c1_ZNF551	0.318101
c1_ZNF558	0.514717
c1_ZNF559	0.332013
c1_ZNF561	0.788319
c1_ZNF562	0.393715
c1_ZNF563	0.675902
c1_ZNF564	0.428646
c1_ZNF567	0.331468
c1_ZNF569	0.338416
c1_ZNF57	0.431971
c1_ZNF574	0.468381
c1_ZNF576	0.379713
c1_ZNF577	0.719292
c1_ZNF579	0.617929
c1_ZNF580	0.695778
c1_ZNF581	0.758412
c1_ZNF582	0.263178
c1_ZNF584	0.605831
c1_ZNF585A	0.370173
c1_ZNF587	0.414331
c1_ZNF587B	0.264295
c1_ZNF589	0.382606
c1_ZNF592	0.33967
c1_ZNF593	0.860343
c1_ZNF594	0.273398
c1_ZNF598	0.513443
c1_ZNF599	0.392254
c1_ZNF600	1.01888
c1_ZNF605	0.415096
c1_ZNF606	0.448827
c1_ZNF608	0.504701
c1_ZNF609	0.486359
c1_ZNF610	0.456141
c1_ZNF611	0.289757
c1_ZNF614	0.314318
c1_ZNF616	0.359412
c1_ZNF618	0.388945
c1_ZNF620	0.417987
c1_ZNF621	0.3837
c1_ZNF622	0.475316
c1_ZNF623	0.374526
c1_ZNF625	0.409468
c1_ZNF626	0.598013
c1_ZNF627	0.408497
c1_ZNF628	0.262988
c1_ZNF629	0.487125
c1_ZNF638	0.691695
c1_ZNF639	0.40062
c1_ZNF641	0.332541
c1_ZNF644	0.536361
c1_ZNF646	0.226297
c1_ZNF649	0.611839
c1_ZNF652	0.442397
c1_ZNF653	0.269112
c1_ZNF654	0.480365
c1_ZNF655	0.564015
c1_ZNF658	0.339213
c1_ZNF66	0.401194
c1_ZNF660	0.333959
c1_ZNF664	0.516991
c1_ZNF665	0.398499
c1_ZNF667	0.308207
c1_ZNF667-AS1	0.444621
c1_ZNF668	0.385548
c1_ZNF669	0.392599
c1_ZNF671	0.231761
c1_ZNF672	0.525018
c1_ZNF675	0.282666
c1_ZNF677	0.548189
c1_ZNF678	0.363942
c1_ZNF680	0.800072
c1_ZNF681	0.217021
c1_ZNF682	0.639136
c1_ZNF684	0.644157
c1_ZNF687	0.422767
c1_ZNF688	0.593827
c1_ZNF689	0.344461
c1_ZNF691	0.37205
c1_ZNF692	0.424199
c1_ZNF695	0.325783
c1_ZNF696	0.4281
c1_ZNF7	0.503071
c1_ZNF70	0.2882
c1_ZNF700	0.323851
c1_ZNF701	0.446071
c1_ZNF703	0.242438
c1_ZNF706	0.212881
c1_ZNF708	0.363383
c1_ZNF71	0.355495
c1_ZNF710	0.51737
c1_ZNF710-AS1	0.404162
c1_ZNF711	0.340435
c1_ZNF714	0.515023
c1_ZNF717	0.460907
c1_ZNF718	0.33453
c1_ZNF720	0.533195
c1_ZNF721	0.699934
c1_ZNF724	0.560133
c1_ZNF726	0.34978
c1_ZNF730	0.491938
c1_ZNF732	0.633334
c1_ZNF736	0.421893
c1_ZNF738	0.421373
c1_ZNF740	0.415819
c1_ZNF746	0.418374
c1_ZNF747	0.419908
c1_ZNF75A	0.525769
c1_ZNF76	0.42395
c1_ZNF761	0.554458
c1_ZNF764	0.299078
c1_ZNF765	0.431825
c1_ZNF766	0.467148
c1_ZNF768	0.634631
c1_ZNF77	0.527838
c1_ZNF770	0.610374
c1_ZNF771	0.444015
c1_ZNF775	0.536015
c1_ZNF776	0.315539
c1_ZNF777	0.392238
c1_ZNF778	0.329357
c1_ZNF780A	0.504997
c1_ZNF783	0.295084
c1_ZNF784	0.518186
c1_ZNF785	0.259381
c1_ZNF786	0.358789
c1_ZNF787	0.633389
c1_ZNF788P	0.896708
c1_ZNF789	0.264079
c1_ZNF79	0.387844
c1_ZNF790	0.343071
c1_ZNF791	0.50795
c1_ZNF793	0.28491
c1_ZNF793-AS1	0.392157
c1_ZNF8	0.356422
c1_ZNF800	0.641102
c1_ZNF805	0.231711
c1_ZNF808	0.303171
c1_ZNF81	0.364422
c1_ZNF813	0.760802
c1_ZNF814	0.384298
c1_ZNF821	0.340198
c1_ZNF827	0.632914
c1_ZNF83	0.449097
c1_ZNF830	0.560776
c1_ZNF837	0.524767
c1_ZNF839	0.491813
c1_ZNF84	0.476091
c1_ZNF841	0.249917
c1_ZNF844	0.51422
c1_ZNF846	0.84272
c1_ZNF85	0.479373
c1_ZNF850	0.357925
c1_ZNF853	0.352538
c1_ZNF862	0.215746
c1_ZNF865	0.399673
c1_ZNF880	0.320963
c1_ZNF90	0.847623
c1_ZNF91	0.516266
c1_ZNF92	0.539464
c1_ZNF93	0.655049
c1_ZNFX1	0.443931
c1_ZNHIT1	0.810356
c1_ZNHIT2	0.706565
c1_ZNHIT3	0.149798
c1_ZNHIT6	0.392116
c1_ZNRD1	0.838398
c1_ZNRF1	0.326475
c1_ZNRF2	0.374701
c1_ZNRF3-AS1	0.299862
c1_ZPR1	0.47482
c1_ZRANB1	0.407382
c1_ZRANB2	0.627765
c1_ZRANB3	0.362619
c1_ZRSR2	0.575318
c1_ZSCAN1	0.617065
c1_ZSCAN12	0.238792
c1_ZSCAN16-AS1	0.613888
c1_ZSCAN18	0.866351
c1_ZSCAN20	0.354677
c1_ZSCAN21	0.380413
c1_ZSCAN23	0.186248
c1_ZSCAN25	0.339952
c1_ZSCAN26	0.364338
c1_ZSCAN29	0.331091
c1_ZSCAN30	0.512547
c1_ZSCAN31	0.232457
c1_ZSCAN32	0.526577
c1_ZSCAN5A	0.484596
c1_ZSCAN5B	0.443011
c1_ZSWIM6	0.630765
c1_ZSWIM7	0.653871
c1_ZSWIM8	0.568904
c1_ZSWIM9	0.312824
c1_ZUP1	0.335931
c1_ZW10	0.427765
c1_ZWILCH	0.35217
c1_ZXDB	0.261663
c1_ZXDC	0.515592
c1_ZYG11B	0.347113
c1_ZYX	0.76906
c1_ZZEF1	0.278474
Dummy0	-100
c1_A2M	0.899409
c1_AAMDC	1.85633
c1_AASS	1.22787
c1_ABCA1	2.03146
c1_ABCA13	2.03644
c1_ABCA8	1.0755
c1_ABHD14B	0.865808
c1_ABHD15	1.16048
c1_ABHD4	1.14684
c1_ABRAXAS1	0.955697
c1_AC002064.1	0
c1_AC002076.1	1.07579
c1_AC002451.1	4.03636
c1_AC002454.1	2.4157
c1_AC003092.1	2.76225
c1_AC003986.1	0
c1_AC004012.1	0
c1_AC004771.2	1.41936
c1_AC005520.2	1.3864
c1_AC007240.1	1.43722
c1_AC007493.1	1.60693
c1_AC007563.2	0.993803
c1_AC007906.2	1.3057
c1_AC007952.4	0.864615
c1_AC008556.1	1.17528
c1_AC009005.1	1.59063
c1_AC009495.3	0
c1_AC010255.1	0
c1_AC010285.1	1.28004
c1_AC011139.1	1.42213
c1_AC013470.2	0
c1_AC016205.1	2.76064
c1_AC019257.1	1.23583
c1_AC020909.2	1.54033
c1_AC022021.1	2.67586
c1_AC022034.2	1.76401
c1_AC022075.1	2.23583
c1_AC022240.1	1.34515
c1_AC022613.1	0.196179
c1_AC023794.1	1.21218
c1_AC023794.3	1.05667
c1_AC025038.1	1.13732
c1_AC025176.1	1.25981
c1_AC026401.3	4.00065
c1_AC027281.1	0.082631
c1_AC046168.2	1.41011
c1_AC053527.1	1.1935
c1_AC068205.1	1.42572
c1_AC068535.1	2.76804
c1_AC069148.1	1.97048
c1_AC073323.1	1.89926
c1_AC073941.1	0.346872
c1_AC080038.1	2.19303
c1_AC082651.3	0.145025
c1_AC083805.1	1.19335
c1_AC083967.1	0.814825
c1_AC087482.1	0
c1_AC090192.2	2.53518
c1_AC090673.1	1.25333
c1_AC090844.2	1.29248
c1_AC091078.1	2.39539
c1_AC092127.2	1.09593
c1_AC092142.1	1.30849
c1_AC092611.1	0.850949
c1_AC092919.1	0
c1_AC093388.1	0.305922
c1_AC096541.1	0
c1_AC096637.2	0
c1_AC097478.1	3.85162
c1_AC097478.2	1.86973
c1_AC097478.3	1.18849
c1_AC097480.1	0
c1_AC099489.1	2.92627
c1_AC099489.3	1.56455
c1_AC100810.1	1.56136
c1_AC103746.1	1.24761
c1_AC105254.1	0
c1_AC105999.2	0
c1_AC107398.2	0
c1_AC108865.2	1.11138
c1_AC116563.1	0.702788
c1_AC133785.1	2.26316
c1_AC234582.1	3.6203
c1_AC245595.1	0.967977
c1_ACAA2	1.4068
c1_ACACB	0.624727
c1_ACADVL	1.13285
c1_ACKR3	2.55469
c1_ACOT13	1.25253
c1_ACPP	0
c1_ACSF2	3.694
c1_ACSM1	0
c1_ACSS1	1.55574
c1_ACSS3	1.06068
c1_ACTA2	2.70895
c1_ACTL6A	0.973603
c1_ACTN1	1.33106
c1_ADA	3.60215
c1_ADAM15	0.960337
c1_ADAM9	1.29809
c1_ADAMTS1	1.1158
c1_ADAMTS12	1.20226
c1_ADAMTS16	2.24144
c1_ADAMTS6	1.27197
c1_ADAMTS9	1.27201
c1_ADAMTSL4	1.59766
c1_ADCY2	0.353747
c1_ADD3	0.670464
c1_ADGRG6	0.817692
c1_ADGRV1	2.2192
c1_ADORA2B	1.17974
c1_ADRB2	1.89658
c1_AEBP1	2.57413
c1_AEN	1.14711
c1_AF001548.2	0
c1_AF240627.1	4.92906
c1_AGA	0.879309
c1_AGPAT2	2.26841
c1_AGR2	3.09851
c1_AGR3	0.982006
c1_AGT	3.03365
c1_AGTRAP	3.26771
c1_AHNAK	0.801383
c1_AIF1	3.98567
c1_AIFM2	1.08231
c1_AJ009632.2	0
c1_AJUBA	2.93172
c1_AK7	0.825285
c1_AKAP13	0.816028
c1_AKAP14	0.778494
c1_AKR1B1	0.795339
c1_AKR7A2	0.9283
c1_AL022313.3	2.42296
c1_AL031005.1	2.41635
c1_AL031058.1	1.03417
c1_AL033530.1	1.17461
c1_AL121790.1	0.301026
c1_AL121899.1	0.791982
c1_AL133325.3	3.48561
c1_AL139246.5	1.61773
c1_AL157400.2	1.47185
c1_AL157702.2	0
c1_AL158212.2	2.22932
c1_AL161908.1	0
c1_AL162411.1	1.39864
c1_AL354707.2	1.0497
c1_AL355338.1	2.02129
c1_AL355601.1	0
c1_AL356277.3	5.06745
c1_AL357507.1	6.1344
c1_AL391422.3	1.21323
c1_AL391832.2	0
c1_AL445072.1	1.10613
c1_AL445193.2	3.35881
c1_AL450311.2	3.38111
c1_AL512328.1	2.01146
c1_AL512353.1	1.46712
c1_AL590004.4	0.210717
c1_AL590617.2	1.25811
c1_AL590648.3	0
c1_AL591846.2	0.666888
c1_AL591895.1	0.799015
c1_AL592528.1	1.7806
c1_ALCAM	0.334349
c1_ALDH1L1	4.67192
c1_ALDH4A1	1.068
c1_ALDH7A1	1.01085
c1_ALG8	0.98844
c1_ALPK2	1.98436
c1_ALPK3	1.16861
c1_ALYREF	1.09731
c1_ANAPC11	0.920715
c1_ANGPTL2	1.9075
c1_ANKFN1	1.20801
c1_ANKRD33B	2.79715
c1_ANKRD66	0.910159
c1_ANKUB1	4.26441
c1_ANLN	0.865251
c1_ANP32B	1.22359
c1_ANP32E	1.29288
c1_ANTXR1	1.58554
c1_ANTXR2	2.21972
c1_ANXA1	2.02227
c1_ANXA11	1.5348
c1_ANXA2	3.13877
c1_ANXA4	1.58577
c1_ANXA5	1.49378
c1_ANXA6	1.78968
c1_AP001527.2	3.50029
c1_AP005120.1	1.05689
c1_AP005271.1	0
c1_AP1M2	0.313783
c1_AP3B1	0.871278
c1_APCDD1	2.08125
c1_APELA	6.02329
c1_APH1A	0.984502
c1_APLP2	0.807281
c1_APOA1	0.779531
c1_APOBEC3B	1.05674
c1_APOBEC3C	3.00794
c1_APOBEC3D	1.17603
c1_APOL2	0.972292
c1_APRT	0.860857
c1_AQP4	0
c1_AR	1.44728
c1_ARAP1	1.07685
c1_ARAP2	1.80913
c1_ARGLU1	0.732846
c1_ARHGAP11A	1.23188
c1_ARHGAP24	0.580317
c1_ARHGAP29	1.67988
c1_ARHGAP31	1.11784
c1_ARHGAP42	2.78133
c1_ARHGEF26	0.701791
c1_ARHGEF28	1.36229
c1_ARHGEF6	0.915777
c1_ARL13B	1.03164
c1_ARL6IP4	0.222471
c1_ARMC3	1.97361
c1_ARRDC4	0.751446
c1_ARSJ	1.13619
c1_ART3	0.626288
c1_ARX	2.22578
c1_ASAH1	1.24332
c1_ASB4	0
c1_ASCC3	1.22208
c1_ASF1B	2.73576
c1_ASIP	1.70504
c1_ASPM	1.71478
c1_ATAD2	1.67597
c1_ATF3	1.54248
c1_ATF5	4.42239
c1_ATOH8	1.87838
c1_ATP1A2	1.3141
c1_ATP1B1	1.63646
c1_ATP5MC2	1.13238
c1_ATP6V0D2	8.02393
c1_ATP6V0E1	1.47737
c1_ATRAID	1.22012
c1_AURKB	2.6333
c1_AXL	2.5125
c1_B2M	1.72138
c1_B3GNT5	0.613165
c1_B3GNT9	0.610484
c1_BACE2	3.30675
c1_BAG3	1.20406
c1_BAIAP3	1.36568
c1_BAMBI	1.0249
c1_BARD1	1.04634
c1_BAX	1.39519
c1_BAZ1A	1.18229
c1_BBOX1	2.12329
c1_BBS9	1.38556
c1_BBX	0.895304
c1_BCAM	1.09448
c1_BCAP31	0.849371
c1_BCAR3	1.7689
c1_BCHE	1.51286
c1_BCL2L12	2.32849
c1_BDH2	1.75746
c1_BGN	2.9191
c1_BICC1	0.877034
c1_BIRC5	3.14938
c1_BIRC7	4.26045
c1_BLM	1.45573
c1_BLVRB	1.34043
c1_BMF	1.74791
c1_BMP1	1.22732
c1_BMP6	1.27016
c1_BMPR1B	2.8903
c1_BMPR1B-DT	0.81499
c1_BNC1	1.18004
c1_BOC	2.00589
c1_BRCA1	2.01846
c1_BRCA2	1.51058
c1_BRIP1	2.32707
c1_BST2	4.42536
c1_BTBD19	1.18588
c1_BTG1	3.48258
c1_BTG2	1.27999
c1_BTG3	1.89098
c1_BTN2A2	1.82719
c1_BTN3A3	0.627809
c1_BUB1	1.34878
c1_BUB1B	0.809081
c1_BX005040.1	0
c1_BX293535.1	0
c1_C10orf105	2.38265
c1_C11orf88	1.58724
c1_C11orf97	0.142241
c1_C16orf74	1.43093
c1_C17orf53	1.24862
c1_C17orf58	1.16096
c1_C17orf64	1.60116
c1_C19orf48	1.47548
c1_C19orf53	0.806296
c1_C1QTNF6	2.10019
c1_C1S	1.17458
c1_C1orf158	3.15463
c1_C1orf189	0
c1_C1orf194	0.605951
c1_C1orf226	0.644701
c1_C1orf54	3.64218
c1_C1orf61	1.33939
c1_C21orf58	0.970645
c1_C21orf62	1.93667
c1_C22orf15	3.09427
c1_C2CD4A	0
