Gene	Expr0	Expr1	Expr2	Expr3	Expr4
C4orf3	0.940573	0.850471	0.6957	0.894837	0.663399
C4orf19	0.231101	0	0.145208	1.11913	0.558248
C3orf67	0.511326	0.265293	0.174445	0.272346	0.639992
C3orf62	0.269416	0.317605	0.430296	0.358779	0.438282
C3orf38	0.702516	0.632827	0.61223	0.591861	0.683122
C3orf14	0.296005	0.231629	0.225904	0.272644	0.37569
C2orf92	0.225287	0.249288	0.543169	0.193242	0.245581
C2orf88	0.455944	0.262457	0.189097	0.240644	0.252948
C2orf83	0	0.648935	0	0	0
C2orf81	0.962112	0.308512	0.460428	0.368981	0.533214
C2orf76	0.764635	0.69323	0.53454	0.730149	0.535625
C2orf74	0.458035	0.358317	0.281289	0.439081	0.328825
C2orf72	0.484654	0.617966	0.424718	0.393702	0.562709
C2orf68	0.614229	0.377535	0.383099	0.504356	0.65149
C2orf49	0.483137	0.49132	0.327089	0.481971	0.37332
C2orf42	0.426952	0.299643	0.365659	0.416516	0.227285
C2CD4B	0.345499	0.0606838	0.686335	0.110123	0.860717
C2CD3	0.50711	0.318022	0.604119	0.516257	0.747422
C2CD2	0.151729	0.154467	0.466935	0.299327	0.377557
C22orf46	0.273814	0.284644	0.305095	0.39447	0.649965
C22orf39	0.617571	0.572123	0.428035	0.699365	0.63371
C22orf31	0.673963	0.413356	0.289055	0.478206	0.97428
C22orf23	1.13727	0.552554	0.455849	0.399685	0.236058
C21orf91	0.521041	0.651637	0.510587	0.528361	0.656405
C21orf2	0.987183	0.801341	0.555904	0.578803	0.56265
C20orf96	0.753151	0.587845	0.403399	0.629184	0.502351
C20orf27	0.381549	0.422211	0.370477	0.561184	0.410406
C20orf194	0.50923	0.402711	0.547252	0.241913	0.323382
C1orf56	0.536859	0.437515	0.341303	0.485911	0.298001
C1orf53	0.704969	0.942736	0.477273	0.456291	0.468719
C1orf52	0.38479	0.421533	0.467551	0.549314	0.453734
C1orf43	0.763539	0.883535	0.691007	0.649735	0.66247
C1orf35	0.5709	0.549364	0.673403	0.69837	1.04678
C1orf21	0.437345	0.218583	0.226706	0.709644	0.506439
C1orf198	0.521895	0.456543	0.574673	0.643949	0.479406
C1orf174	0.444455	0.434978	0.392603	0.479582	0.474514
C1orf159	0.200291	0.131128	0.320646	0.332106	0.475033
C1orf131	0.522136	0.447325	0.495552	0.605456	0.478754
C1orf123	0.791864	0.769179	0.597498	0.746717	0.655562
C1orf122	0.642581	0.326802	0.495726	0.702055	0.448721
C1orf109	0.461015	0.41751	0.476247	0.653344	0.584328
C1RL	0.346339	0.275031	0.46091	0.771776	0.303389
C1R	0.681998	0.47523	0.237001	1.08178	0.786437
C1QTNF3	0.703322	0.576096	0.950237	0.295041	0.526199
C1QTNF2	0.025284	0.30485	0.387958	0.129428	1.19919
C1QTNF12	0.16061	0.0968555	0.316922	0.383508	0.535048
C1QBP	0.469761	0.333664	0.381848	0.154661	0.317848
C1GALT1C1	0.865602	0.767078	0.598575	0.567107	0.707622
C1GALT1	0.534271	0.455828	0.504742	0.58139	0.738387
C1D	0.484582	0.531109	0.458602	0.230535	0.384138
C19orf81	0.660089	0.608412	0.440931	0.866204	0.815223
C19orf54	0.267248	0.347711	0.246189	0.397047	0.382999
C19orf44	0.500802	0.421479	0.658152	0.227864	0.396609
C19orf25	0.47747	0.509331	0.602685	0.641639	0.740435
C19orf24	0.849711	0.81203	0.933996	0.817967	0.730036
C19orf18	0.590597	0.255718	0.850015	0.287496	0.676989
C19orf12	0.331797	0.308967	0.305889	0.347632	0.228911
C18orf32	0.302079	0.435597	0.234354	0.386833	0.286313
C18orf25	0.399773	0.356921	0.567253	0.422524	0.474441
C18orf21	0.388443	0.37167	0.356595	0.533583	0.459253
C17orf82	0.212407	0.210102	0.704686	0.828827	0.56702
C17orf80	0.599175	0.5002	0.481175	0.512662	0.497352
C17orf75	0.332347	0.322817	0.292935	0.382014	0.344385
C16orf91	0.403497	0.368455	0.423922	0.546196	0.38342
C16orf87	0.485169	0.471219	0.455839	0.601563	0.599956
C16orf86	0.564973	0.377746	0.272644	0.524415	0.435927
C16orf72	0.56509	0.545207	0.577489	0.456575	0.548752
C16orf70	0.271354	0.299678	0.252948	0.45505	0.401357
C16orf58	0.43051	0.471052	0.397343	0.541346	0.303015
C16orf46	0.670161	0.337289	0.272394	0.509138	0.242231
C16orf45	0.304838	0.237013	0.269919	0.42191	0.279519
C15orf65	0.789963	0.607408	0.278354	0.654765	0.437654
C15orf61	0.392856	0.416321	0.378689	0.650829	0.316598
C15orf40	0.580879	0.600822	0.495613	0.613928	0.650084
C15orf39	0.522126	0.143602	0.326376	0.526359	0.641037
C14orf93	0.38669	0.210701	0.304196	0.472082	0.347847
C14orf178	0.56306	0.235261	0.119343	0.301974	0.29423
C14orf132	0.528521	0.284905	0.243925	0.360432	0.501118
C14orf119	0.742049	0.821269	0.828607	0.751515	0.623848
C12orf76	0.720804	0.665475	0.549403	0.669326	0.337962
C12orf75	0.909066	1.10292	0.653821	0.61695	0.991782
C12orf73	0.426587	0.399784	0.432265	0.51166	0.266361
C12orf66	0.291297	0.375345	0.343283	0.483261	0.136821
C12orf65	0.495071	0.538677	0.551117	0.704173	0.922495
C12orf57	0.484334	0.579306	0.505606	0.691418	0.576164
C12orf49	0.272322	0.283128	0.257783	0.390976	0.173243
C12orf45	0.386358	0.421113	0.517961	0.708585	0.634519
C12orf43	0.371838	0.340471	0.331659	0.412955	0.416721
C12orf4	0.362285	0.327446	0.35069	0.428839	0.643496
C12orf29	0.404358	0.488803	0.342122	0.5108	0.710534
C12orf10	0.63503	0.613088	0.566036	0.283732	0.379499
C11orf95	0.346588	0.325824	0.280267	0.345351	0.260291
C11orf74	0.761643	0.635271	0.39674	0.460019	0.352465
C11orf71	0.925665	0.50926	0.472748	0.720778	0.488937
C11orf68	0.467133	0.388983	0.480141	0.460617	0.378401
C11orf65	0.392592	0.360465	0.324914	0.371202	0.410884
C11orf58	1.06671	0.234342	0.49867	1.1362	0.800248
C11orf54	0.54819	0.496483	0.640547	0.91028	0.570599
C11orf49	0.785534	0.678829	0.592646	0.612541	0.391526
C11orf24	0.567468	0.607172	0.588805	0.577112	0.689961
C11orf1	0.466705	0.467405	0.362677	0.560999	0.382092
C10orf67	0.626065	0.591478	0.401073	0.0425183	0.427177
C10orf143	0.425524	0.433451	0.303027	0.15291	0.265749
BZW2	0.208118	0.185397	0.275091	0.64607	0.255755
BZW1	0.360106	0.251556	0.381084	0.795684	0.308687
BYSL	0.278104	0.342782	0.326169	0.478009	0.357608
BX537318.1	0.400953	0.541564	0.311608	0.373453	0.278532
BX322562.1	0.230806	0.411133	0.4987	0.238004	0.270086
BX284668.6	0.191259	0.0305762	0.279341	0.671819	0.841901
BX255925.3	0.235543	0.245277	0.610634	0.435479	0.648162
BUD31	0.977287	0.828266	0.75357	0.919004	0.950252
BUD23	0.775944	0.757587	0.726988	0.908206	0.751798
BUD13	0.405785	0.283827	0.292181	0.510881	0.835027
BUB3	0.547282	0.445547	0.529951	0.685393	0.931297
BTRC	0.322044	0.336318	0.323335	0.300288	0.288666
BTN3A2	0.809966	0.751515	0.541416	0.862233	0.608052
BTN2A1	0.53032	0.503512	0.503746	0.371302	0.458056
BTF3L4	0.56626	0.735115	0.582729	0.15813	0.625617
BTD	0.608998	0.534978	0.541683	0.404238	0.587749
BTC	0.736094	1.16292	0.311085	0.190577	0.91963
BTBD9	0.40198	0.299585	0.3102	0.252101	0.31757
BTBD7	0.71042	0.646697	0.655856	0.515894	0.687652
BTBD6	0.373063	0.317258	0.276759	0.365894	0.416559
BTBD2	0.483973	0.371815	0.516943	0.568129	0.377957
BTBD17	0.337711	0.675599	0.737375	1.05753	0.631654
BTBD16	0.0885351	0.338133	0.304371	0.609783	0.248656
BTBD10	0.347405	0.397431	0.44907	0.458193	0.365838
BTBD1	0.714769	0.716578	0.5889	0.726657	0.561507
BTAF1	0.460124	0.430103	0.56548	0.44058	0.663399
BST1	0.359454	0.64596	0.453417	0.3578	0.343203
BSG	0.809307	0.813098	0.839984	0.970029	0.861654
BSDC1	0.496135	0.473112	0.67818	0.459232	0.452142
BRWD3	0.386182	0.317281	0.471812	0.340084	0.370611
BRWD1	0.449831	0.407559	0.458456	0.444402	0.489368
BRPF3	0.287011	0.248814	0.252234	0.253287	0.408244
BRPF1	0.311515	0.286231	0.409462	0.389391	0.587874
BROX	0.672769	0.697249	0.588056	0.569112	0.60335
BRMS1L	0.508185	0.50645	0.465619	0.654252	0.53453
BRMS1	0.816166	0.726613	0.910779	0.817517	0.898688
BRK1	0.368746	0.360027	0.293947	0.348164	0.307254
BRIX1	0.384956	0.44024	0.398558	0.673963	0.67113
BRI3BP	0.236805	0.210563	0.226607	0.308303	0.988499
BRI3	0.665829	0.858999	0.735825	0.823236	0.56664
BRF2	0.571153	0.508449	0.624457	0.626084	0.495378
BRF1	0.494559	0.363765	0.54579	0.453997	0.53441
BRD9	0.540265	0.477957	0.62868	0.534291	0.455471
BRD8	0.510081	0.453091	0.546759	0.449461	0.786948
BRD7	0.671456	0.666684	0.752894	0.788869	0.886324
BRD4	0.625701	0.554638	0.682411	0.71807	0.737652
BRD3OS	0.819447	0.671013	0.606158	0.644382	0.600555
BRD3	0.552328	0.507668	0.559913	0.492776	0.577857
BRD2	0.693659	0.575429	0.697649	0.729296	0.740798
BRD1	0.437324	0.415975	0.42693	0.443267	0.568528
BRCC3	0.320427	0.315972	0.338681	0.279412	0.426415
BRAT1	0.520286	0.585193	0.553419	0.549827	0.791447
BRAP	0.480027	0.36455	0.488289	0.476195	0.447092
BRAF	0.385807	0.344715	0.425878	0.399948	0.502137
BPTF	0.820412	0.699125	0.76297	0.663463	0.729548
BPNT1	0.50518	0.44057	0.512662	0.549561	0.474576
BPHL	0.517467	0.473039	0.454229	0.556778	0.491114
BPGM	0.391845	0.421845	0.470438	0.485004	0.203514
BORCS8	0.457752	0.37729	0.379144	0.474275	0.48555
BORCS7	0.854857	0.853253	0.766256	0.762621	0.730888
BORCS6	0.42318	0.44384	0.384857	0.289315	0.213615
BORCS5	0.40969	0.421436	0.529861	0.416245	0.433408
BORA	0.242218	0.157574	0.290082	0.505891	0.917432
BOP1	0.204767	0.29112	0.288973	0.330317	0.266613
BOLA3	0.653032	0.673764	0.472353	0.655663	0.653592
BOLA2B	0.182184	0.348391	0.407766	0.286964	0.208804
BOLA1	0.617938	0.53454	0.366644	0.501781	0.645748
BOD1L1	0.439942	0.42663	0.546729	0.552249	0.615407
BOD1	0.704633	0.75611	0.675744	0.388289	0.56268
BNIP3L	0.766629	0.608109	0.623689	0.717667	0.642868
BNIP3	0.717947	0.409396	0.489245	0.936892	0.557101
BNIP2	0.789554	0.831294	0.782241	0.819202	0.83212
BNIP1	0.328607	0.337551	0.402504	0.452395	0.343965
BNC2-AS1	0.551167	0.499272	0.148257	0	0.335529
BNC2	0.582739	0.464762	0.385166	0.133682	0.725942
BMT2	0.509838	0.33229	0.415196	0.484138	0.307767
BMS1	0.528301	0.539263	0.489502	0.569715	0.539551
BMPR2	0.464616	0.419938	0.442312	0.35018	0.460313
BMPR1A	0.607399	0.544248	0.616508	0.576812	0.789529
BMP7	0.762893	0.839419	0.813755	0.657174	0.791497
BMP4	0.214933	0.19633	0.384249	0.12262	0.629109
BMP2K	0.66133	0.619432	0.615077	0.500547	0.737704
BMP2	0.432746	0.578688	0.306426	0.734933	0.679613
BMI1	0.489512	0.365581	0.461172	0.488464	0.422104
BLZF1	0.693177	0.702409	0.63089	0.481743	0.622378
BLVRA	0.589792	0.601202	0.451994	0.516116	0.538965
BLOC1S6	0.392702	0.413713	0.533783	0.599765	0.508784
BLOC1S5	0.462639	0.50851	0.469657	0.541217	0.643782
BLOC1S4	0.671384	0.620455	0.652473	0.708858	0.566494
BLOC1S2	0.581698	0.643828	0.656313	0.77703	0.626271
BLOC1S1	0.97389	0.901633	0.836094	0.788218	0.958219
BLMH	0.335186	0.410341	0.40282	0.602067	0.501913
BLCAP	0.418406	0.419097	0.457542	0.514269	0.404631
BIVM	0.342714	0.266457	0.277782	0.291592	0.319537
BISPR	0	0.401139	0.18184	0.48012	0.470625
BIRC6	0.549097	0.592034	0.605447	0.54585	0.612371
BIRC2	0.460627	0.505556	0.59121	0.548565	0.502992
BIN3	0.571589	0.373075	0.378001	0.630937	0.505037
BIN1	0.276663	0.296863	0.347654	0.386071	0.237821
BICRA	0.309013	0.275794	0.408875	0.277247	0.353515
BICD2	0.373531	0.386325	0.45346	0.386557	0.343533
BICD1	0.393021	0.349626	0.39939	0.319895	0.442545
BICC1	1.1221	0.612456	0.747903	0.877037	1.11418
BHLHE41	0.671955	0.14206	0.699409	1.08437	0.445536
BHLHE40	0.662288	0.464449	0.570813	1.1315	0.767934
BFSP1	0.698503	0.567623	0.983357	0.568295	0.793605
BFAR	0.565158	0.53035	0.60278	0.688565	0.737462
BEX4	0.63529	0.505749	0.437824	0.66968	0.435202
BEX3	0.784462	0.727903	0.570385	0.717474	0.663991
BEX1	0.4842	0.46403	0.497863	0.557689	0.424836
BET1L	0.385354	0.595465	0.411969	0.491638	0.417628
BET1	0.811644	0.771894	0.609708	0.879047	0.513602
BEND7	0.334568	0.264488	0.351255	0.446129	0.33746
BECN1	0.691972	0.622424	0.53083	0.505545	0.519814
BDP1	0.463957	0.43726	0.535545	0.572599	0.6107
BDNF-AS	0.407538	0.392306	0.374644	0.37529	0.263683
BCS1L	0.247186	0.313327	0.247745	0.386888	0.321743
BCOR	0.401161	0.202574	0.270361	0.33674	0.434497
BCO2	0.852502	0.369617	0.397047	0.521121	0.639445
BCLAF3	0.33104	0.436055	0.493268	0.468761	0.369707
BCLAF1	0.789963	0.73586	0.786228	0.647618	1.0123
BCL9L	0.730444	0.55668	0.672326	0.371235	0.657896
BCL9	0.375089	0.284052	0.339571	0.349807	0.415196
BCL7C	0.827274	0.737687	0.80264	0.768299	0.979564
BCL7B	0.691507	0.622359	0.532726	0.612683	0.777081
BCL6	0.330857	0.313826	0.4801	0.353007	0.607503
BCL3	0.321963	0.248632	0.494631	0.77682	0.470167
BCL2L2	0.295935	0.388686	0.351888	0.373687	0.266205
BCL2L14	0	0.12364	0.494559	0.339765	0.337757
BCL2L13	0.757382	0.62642	0.732261	0.770288	0.753433
BCL2L1	0.342395	0.349116	0.537733	0.391317	0.42332
BCL2	0.211274	0.49548	0.249324	0.25457	0.426157
BCL10	0.365189	0.344283	0.330581	0.505159	0.422879
BCKDK	0.742187	0.53821	0.652647	0.816403	0.800662
BCKDHB	0.557327	0.598394	0.489327	0.775767	0.675464
BCDIN3D	0.408397	0.35879	0.391526	0.385884	0.260736
BCCIP	0.622771	0.663135	0.638509	0.679036	0.759752
BCAT2	0.589351	0.597984	0.540979	0.544169	0.534082
BCAT1	0.249421	0.241816	0.550861	0.975183	0.222879
BCAS4	0.54959	0.441197	0.46177	0.647932	0.336192
BCAS3	0.348572	0.397858	0.332381	0.399729	0.216175
BCAS2	0.558405	0.497229	0.515864	0.639371	0.558748
BCAR1	0.484509	0.371001	0.537535	0.566922	0.531708
BCAP29	0.773558	0.760817	0.603559	0.610492	0.813484
BBS9	0.634017	0.45096	0.386392	1.38556	0.339263
BBS7	0.437696	0.360982	0.379166	0.442503	0.413247
BBS5	0.984217	0.616696	0.847115	0.827307	0.627691
BBS4	0.848526	0.686245	0.687482	0.80822	0.673023
BBS2	0.626467	0.507546	0.5307	0.566338	0.631197
BBS12	0.591804	0.434658	0.377424	0.504824	0.315647
BBS10	0.492571	0.457741	0.465086	0.353662	0.441717
BBS1	0.566299	0.362128	0.421845	0.281087	0.486683
BBOX1-AS1	0.775438	0.692927	0.591823	0.592694	0.922868
BBIP1	0.678973	0.569054	0.455081	0.475541	0.395304
BBC3	0.385078	0.498537	0.874978	0.954703	0.768527
BAZ2B	0.49336	0.477201	0.546561	0.42503	0.48833
BAZ2A	0.43973	0.424868	0.584905	0.448943	0.48555
BAZ1B	0.698956	0.789529	0.647139	0.572754	0.978628
BATF3	0.36325	0.468688	0.383608	0.626878	0.571919
BARX2	0.597155	0.11711	0.286432	0.221296	0.21692
BAP1	0.370644	0.349105	0.385829	0.449239	0.483591
BANP	0.444805	0.308198	0.393877	0.51786	0.517911
BANF1	0.782761	0.925825	0.675744	0.169617	0.839258
BAK1	0.681638	0.619066	0.86074	1.09918	0.653821
BAIAP2-DT	0.801862	0.629585	0.566854	0.575671	0.577364
BAIAP2	0.79313	0.74986	1.11522	0.86028	0.787641
BAHD1	0.306262	0.244936	0.320057	0.311061	0.341018
BAHCC1	0.209591	0.249785	0.303109	0.235004	0.381427
BAG6	0.502035	0.478723	0.468489	0.604119	0.451193
BAG5	0.464836	0.468479	0.531688	0.598527	0.694524
BAG2	0.925042	0.47414	0.683687	0.861058	1.08863
BAG1	0.567886	0.59474	0.515985	0.573753	0.58219
BAD	0.861034	0.846337	0.718324	0.709723	0.78729
BACH1	0.390965	0.311933	0.454555	0.471437	0.432607
BACE1	0.549295	0.619282	0.70756	0.73087	0.815116
BABAM2	0.630638	0.600917	0.498833	0.792214	0.464009
BABAM1	0.471874	0.539541	0.469448	0.646642	0.578678
BAALC	0.296381	0.164207	0.435842	1.00735	0.29059
B9D2	1.16497	0.836732	0.647084	0.70794	0.543644
B9D1	1.1371	0.913615	0.458634	0.854897	0.740375
B4GAT1	0.832307	0.772578	0.676917	0.646826	0.679199
B4GALT7	0.952572	0.876535	0.739044	0.755776	0.72677
B4GALT6	0.48621	0.559688	0.380441	0.331212	0.704863
B4GALT5	0.331889	0.26277	0.399105	0.470219	0.44315
B4GALT4	0.71323	0.549856	0.506744	0.824198	0.80149
B4GALT3	0.477418	0.393647	0.411166	0.551068	0.302255
B4GALT2	0.460711	0.466685	0.404816	0.540573	0.596964
B4GALT1	0.559061	0.46289	0.471333	0.514905	0.74142
B4GALNT4	0.28902	0.252355	0.297285	0.38458	0.315786
B3GNTL1	0.593908	0.42403	0.493709	0.489923	0.477605
B3GNT8	0.315485	0.401805	0.553144	0.311387	0.695744
B3GNT2	0.103451	0.395107	0.292063	0.517165	0.557748
B3GLCT	0.788059	0.398963	0.431869	0.49173	0.900938
B3GAT3	0.852886	0.815616	0.923126	0.917959	0.985741
B3GALT6	0.644327	0.561517	0.532696	0.580869	0.573248
B3GALT5-AS1	0.729148	0.896752	1.11351	0.683068	0.889598
B3GALT5	0.296428	0.152482	0.484747	0.335369	0.362161
B3GALT4	0.801059	0.39168	0.217193	0.279507	0.265761
B3GALNT2	0.508246	0.445843	0.540067	0.376835	0.614276
B3GALNT1	0.268722	0.279863	0.2497	0.393142	0.339844
AZIN2	0.296921	0.260929	0.280778	0.307603	0.267524
AZIN1-AS1	0.333481	0.310456	0.328342	0.691597	0.254836
AZIN1	0.494364	0.499915	0.532127	0.499823	0.52685
AZI2	0.579132	0.625934	0.486333	0.560891	0.574237
AXIN1	0.512581	0.485581	0.578417	0.470303	0.494067
AXDND1	0.340767	0.295417	0.420736	0.191373	0.392218
AVL9	0.277485	0.367807	0.40044	0.281752	0.345374
AVIL	0.944424	0.478278	0.743687	0.666629	0.935867
AVEN	0.390304	0.348992	0.334099	0.466465	0.368098
AUTS2	0.397945	0.364864	0.460323	0.549324	0.649202
AURKAIP1	0.620436	0.221692	0.319075	0.232747	0.480948
AUP1	0.752329	0.816518	0.720226	0.364079	0.782669
ATXN7L3B	0.554373	0.49635	0.485334	0.496524	0.527581
ATXN7L3	0.288996	0.262758	0.293582	0.238738	0.309421
ATXN7L1	0.527941	0.638769	0.634538	0.457311	0.520538
ATXN7	0.467415	0.133393	0.29092	0.197538	0.285308
ATXN3	0.264068	0.239532	0.340004	0.384812	0.309898
ATXN2L	0.440516	0.441919	0.523231	0.665174	0.584174
ATXN2	0.67046	0.627962	0.621665	0.554225	0.598965
ATXN1L	0.409777	0.44944	0.551324	0.504122	0.381427
ATXN10	0.463497	0.660554	0.471489	0.119263	0.461371
ATRX	0.629025	0.574818	0.635281	0.564437	0.701851
ATRN	0.493002	0.541217	0.515208	0.395348	0.432959
ATRIP	0.354463	0.24123	0.392856	0.423191	0.660116
ATR	0.455986	0.42751	0.461916	0.47203	0.651316
ATPAF2	0.57806	0.503878	0.552741	0.781502	0.582864
ATPAF1	0.626205	0.535167	0.420046	0.652151	0.640417
ATP9B	0.544258	0.575816	0.641065	0.448637	0.766256
ATP9A	0.35664	0.288973	0.324384	0.315821	0.407755
ATP7B	0.27789	0.318461	0.345487	0.209803	0.228776
ATP7A	0.438484	0.518152	0.418751	0.31027	0.537256
ATP6V1H	0.411936	0.429461	0.542268	0.562709	0.446796
ATP6V1G1	0.603502	0.252888	0.393724	0.241279	0.405938
ATP6V1F	0.426726	0.379621	0.353493	0.170886	0.302804
ATP6V1E1	0.373141	0.456995	0.535446	0.11414	0.36325
ATP6V1D	0.53104	0.745685	0.635671	0.160714	0.484994
ATP6V1C1	0.353109	0.408799	0.421964	0.320658	0.327043
ATP6V1B2	0.411394	0.41779	0.500037	0.521403	0.342828
ATP6V1A	0.361791	0.344033	0.327975	0.462366	0.36455
ATP6V0E2	0.311259	0.298189	0.216933	0.523723	0.35531
ATP6V0D1	0.546502	0.590099	0.56954	0.260387	0.445049
ATP6V0B	0.664119	0.46657	0.43694	0.344283	0.550122
ATP6V0A2	0.390954	0.392394	0.428968	0.369986	0.665275
ATP6V0A1	0.359195	0.414525	0.490108	0.351504	0.398744
ATP6AP2	0.717289	0.703437	0.597383	0.674867	0.604309
ATP6AP1L	0.284431	0.313768	0.330891	0.187755	0.401958
ATP6AP1	0.824499	0.855057	0.759718	0.642267	0.671022
ATP5S	0.517971	0.564261	0.482311	0.546018	0.600327
ATP5PO	0.650369	0.766773	0.603606	0.175122	0.570764
ATP5PF	0.865903	0.508855	0.543605	0.288536	0.739572
ATP5PD	0.76584	0.740271	0.56736	0.831002	0.697133
ATP5PB	0.696466	0.36708	0.503624	0.177994	0.44142
ATP5MPL	0.49916	0.40831	0.432543	0.230412	0.364326
ATP5MG	0.975733	0.349331	0.41096	0.338693	0.813648
ATP5MF	0.713133	0.360802	0.488402	0.729044	0.581284
ATP5ME	0.804062	0.879572	0.654307	0.847227	0.653601
ATP5MD	0.597317	0.833603	0.591421	0.615831	0.535018
ATP5MC3	0.724807	0.378378	0.482291	0.236462	0.567711
ATP5MC1	0.552111	0.578127	0.450042	0.613918	0.538647
ATP5IF1	0.681089	0.265941	0.445112	0.791647	0.531848
ATP5F1E	0.635513	0.532058	0.54201	0.269823	0.442004
ATP5F1D	0.49213	0.210339	0.287638	0.198218	0.371514
ATP5F1C	0.771302	0.39731	0.462628	0.197551	0.520236
ATP5F1B	0.661604	0.767443	0.673656	0.187362	0.581004
ATP5F1A	0.57189	0.427102	0.516852	0.20073	0.428839
ATP2C1	0.33851	0.357034	0.376902	0.369305	0.369059
ATP2B4	0.617505	0.666566	0.693114	0.589399	0.619742
ATP2B1	0.314174	0.445854	0.383475	0.277164	0.399882
ATP2A2	0.805524	0.718596	0.618784	0.556434	0.739451
ATP2A1-AS1	0.238787	0.315114	0.257831	0.575399	0.833206
ATP2A1	0.142688	0.185156	0.343374	0.262193	0.452806
ATP1B3	0.4769	0.509817	0.453196	0.626944	0.555954
ATP1B2	0.636089	0.600032	0.364819	0.695272	0.644179
ATP1A1	0.895225	0.815198	1.04446	0.80412	0.870771
ATP13A3	0.633608	0.610256	0.650277	0.525888	0.740194
ATP13A1	0.621449	0.643699	0.688422	0.602542	0.576841
ATP11B	0.682546	0.606783	0.567857	0.475095	0.620652
ATP11A	0.352871	0.340984	0.414547	0.589706	0.588171
ATP10D	0.784437	0.756417	0.657722	0.345294	1.04964
ATOX1	0.593822	0.688771	0.519874	0.725567	0.474732
ATN1	0.405317	0.516378	0.515561	0.437984	0.591593
ATMIN	0.415099	0.444815	0.373554	0.470542	0.385674
ATM	0.639102	0.630294	0.715463	0.7119	0.987997
ATL3	0.376357	0.791147	0.462869	0.493852	0.764355
ATL2	0.322147	0.319687	0.280172	0.374656	0.513177
ATIC	0.368366	0.442928	0.422147	0.728243	0.573375
ATG7	0.394613	0.435639	0.369427	0.468708	0.389567
ATG5	0.533733	0.491751	0.516217	0.512965	0.497781
ATG4D	0.329135	0.242145	0.338384	0.633152	0.363014
ATG4C	0.477087	0.340858	0.331923	0.619019	0.602333
ATG4B	0.552652	0.40881	0.564095	0.679325	0.642822
ATG4A	0.389908	0.505911	0.377923	0.49213	0.301681
ATG3	0.520649	0.552397	0.493596	0.628223	0.540305
ATG2B	0.32794	0.286881	0.328492	0.413161	0.237429
ATG2A	0.379177	0.284562	0.675428	0.473351	0.457185
ATG16L2	0.377168	0.190741	0.266793	0.455786	0.709749
ATG14	0.327641	0.354035	0.437356	0.42708	0.420725
ATG13	0.519864	0.491422	0.447579	0.543189	0.560001
ATG12	0.535157	0.565246	0.537008	0.617336	0.517245
ATG101	0.375212	0.494979	0.490478	0.412196	0.470365
ATG10	0.434465	0.402613	0.356133	0.342851	0.379909
ATF7IP2	0.521232	0.492776	0.501577	0.450813	0.38734
ATF7IP	0.63463	0.617393	0.765823	0.594539	0.711759
ATF7	0.66562	0.6557	0.62264	0.56225	0.435586
ATF6B	0.632957	0.523211	0.567974	0.625691	0.56268
ATF6	0.811627	0.759872	0.803095	0.808805	0.682358
ATF4	0.605589	0.687159	0.858482	0.871181	0.703269
ATF2	0.384028	0.394086	0.45269	0.428957	0.408918
ATF1	0.570006	0.498465	0.705828	0.425513	0.665356
ATE1	0.562064	0.632147	0.598041	0.652932	0.585434
ATAT1	0.224707	0.263058	0.331338	0.390778	0.256262
ATAD3B	0.269404	0.20275	0.378057	0.322943	0.414071
ATAD3A	0.519914	0.519773	0.427413	0.537793	0.844956
ATAD2B	0.398219	0.393921	0.389875	0.328813	0.335998
ATAD1	0.416191	0.411762	0.456165	0.524776	0.374066
ASXL2	0.973538	0.790947	0.737003	0.43127	0.841844
ASXL1	0.586318	0.452996	0.480813	0.545978	0.576106
ASTN2	0.239141	0.287023	0.365558	0.347405	0.410298
ASTE1	0.408744	0.267332	0.350463	0.414385	0.363721
ASRGL1	0.179473	0.147398	0.182502	0.455713	0.670423
ASPSCR1	0.526269	0.634751	0.692766	0.585578	0.477657
ASPH	0.647333	0.683598	0.599442	0.594787	0.720077
ASNSD1	0.468302	0.473215	0.458707	0.520085	0.510547
ASNA1	0.760928	0.86984	0.700884	0.330937	0.613965
ASMTL-AS1	0.247648	0.106482	0.0896066	0.141734	1.08628
ASMTL	0.398416	0.410395	0.385608	0.535585	0.329812
ASL	0.361667	0.394415	0.262	0.33026	0.428132
ASH2L	0.53099	0.435682	0.419107	0.451509	0.633459
