GeneID	NAME	WTCa_vs_WT	WT_vs_WTFK	WT_vs_cna1	WT_vs_crz1	WTCa_vs_WTFK	WTCa_vs_cna1	WTCa_vs_crz1	WTFK_vs_cna1	WTFK_vs_crz1	cna1_vs_crz1
CAGL0I05676g	PRP2:R-dependent ATPase in the DEAH-box family, required for activation of the spliceosome before the first transesterification step in R splicing	-0.1468673896	-0.0546718461	-0.0992602165	0.1603537145	-0.2015392357	-0.2461276061	0.0134863249000000	-0.0445883704000001	0.2150255606	0.259613931
CAGL0I05698g	CAGL0I05698g:	0.2055832095	-0.0980557497	0.0499003176999999	-0.0582002510000001	0.1075274598	0.2554835272	0.1473829585	0.1479560674	0.0398554986999999	-0.1081005687
CAGL0I05720g	TOM40:Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins; constitutes the core element of the protein conducting pore	0.00842814659999997	-0.0688902674	0.1113008486	-0.0627538651	-0.0604621208	0.1197289952	-0.0543257185	0.180191116	0.0061364023	-0.1740547137
CAGL0I05742g	CSE2:Subunit of the R polymerase II mediator complex; associates with core polymerase subunits to form the R polymerase II holoenzyme; component of the Med9/10 module; required for regulation of R polymerase II activity	-0.1103194169	0.0807519515	0.2152268842	-0.1773998806	-0.0295674653999999	0.1049074673	-0.2877192975	0.1344749327	-0.2581518321	-0.3926267648
CAGL0I05764g	NRM1:Transcriptiol co-repressor of MBF (MCB binding factor)-regulated gene expression; Nrm1p associates stably with promoters via MBF to repress transcription upon exit from G1 phase	-0.0702571419	-0.335722898	-0.2691416964	0.3630808895	-0.4059800399	-0.3393988383	0.292823747600000	0.0665812016000001	0.6988037875	0.6322225859
CAGL0I05786g	LRO1:Acyltransferase that catalyzes diacylglycerol esterification; one of several acyltransferases that contribute to triglyceride synthesis; putative homolog of human lecithin cholesterol acyltransferase	-0.0665586033	0.0634730568	0.2845698706	0.0753189447999999	-0.00308554650000003	0.2180112673	0.00876034149999994	0.2210968138	0.0118458880000000	-0.2092509258
CAGL0I05808g	ATG3:E2-like enzyme involved in autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway; plays a role in formation of Atg8p-phosphatidylethanolamine conjugates, which are involved in membrane dymics during autophagy and Cvt	0.047235611	-0.0320907975	0.00613529690000003	-0.0618495644	0.0151448135	0.0533709079	-0.0146139534	0.0382260944000001	-0.0297587669	-0.0679848613
CAGL0I05830g	VPS27:Endosomal protein that forms a complex with Hse1p; required for recycling Golgi proteins, forming lumel membranes and sorting ubiquitited proteins destined for degradation; has Ubiquitin Interaction Motifs which bind ubiquitin (Ubi4p)	-0.2112174687	0.5067962271	0.706912833	0.4977105282	0.2955787584	0.4956953643	0.2864930595	0.2001166059	-0.00908569889999993	-0.2092023048
CAGL0I05852g	CLN2:G1 cyclin involved in regulation of the cell cycle; activates Cdc28p kise to promote the G1 to S phase transition; late G1 specific expression depends on transcription factor complexes, MBF (Swi6p-Mbp1p) and SBF (Swi6p-Swi4p)	-0.3538519218	-0.0101444163999999	0.1912889553	-0.4133519662	-0.3639963382	-0.1625629665	-0.767203888	0.2014333717	-0.4032075498	-0.6046409215
CAGL0I05874g	HOR2:One of two redundant DL-glycerol-3-phosphatases (RHR2/GPP1 encodes the other) involved in glycerol biosynthesis; induced in response to hyperosmotic stress and oxidative stress, and during the diauxic transition	-1.2680455888	0.8526118681	1.427440627	-0.3476655534	-0.4154337207	0.1593950382	-1.6157111422	0.5748287589	-1.2002774215	-1.7751061804
CAGL0I05896g	YAK1:Serine-threonine protein kise that is part of a glucose-sensing system involved in growth control in response to glucose availability; translocates from the cytoplasm to the nucleus and phosphorylates Pop2p in response to a glucose sigl	-0.0201200127000001	0.3284216615	0.6160004567	-0.2436471319	0.3083016488	0.595880444	-0.2637671446	0.2875787952	-0.5720687934	-0.8596475886
CAGL0I05918g	TIM17:Essential constituent of the mitochondrial inner membrane presequence translocase; interacts with Pam18p to recruit the presequence translocase-associated motor (PAM complex) and also required for protein sorting during import	0.0575454266	-0.0317922940000000	0.00623246279999997	0.0605440103	0.0257531326000000	0.0637778894	0.1180894369	0.0380247568	0.0923363043	0.0543115475
CAGL0I05940g	SFH5:Putative phosphatidylinositol transfer protein (PITP), exhibits phosphatidylinositol- but not phosphatidylcholine-transfer activity, localized to cytosol and microsomes, similar to Sec14p; may be PITP regulator rather than actual PITP	-0.0315763607000000	0.1302282244	0.1709930092	0.112590823700000	0.0986518637	0.1394166485	0.081014463	0.0407647848	-0.0176374007000000	-0.05840218550
CAGL0I05962g	IDS2:Protein involved in modulation of Ime2p activity during meiosis, appears to act indirectly to promote Ime2p-mediated late meiotic functions; found in growing cells and degraded during sporulation	-0.0511457396	0.1609844295	0.2498715407	-0.0255818857999999	0.1098386899	0.1987258011	-0.0767276254	0.0888871112	-0.1865663153	-0.2754534265
CAGL0I05984g	CAGL0I05984g:	-0.0355577282	-0.0397842979	-0.0635133578	-0.142527473	-0.0753420261	-0.099071086	-0.1780852012	-0.0237290599000001	-0.1027431751	-0.0790141152
CAGL0I06006g	RPA34:R polymerase I subunit A34.5	-0.0099676739	-0.1355543246	-0.1736632817	-0.107015200100000	-0.1455219985	-0.1836309556	-0.116982874	-0.0381089571	0.0285391245000001	0.0666480816
CAGL0I06028g	CAGL0I06028g:Putative SCF ubiquitin ligase F-box protein; interacts physically with both Cdc53p and Skp1 and genetically with CDC34; similar to putative F-box protein YDR131C	0.0934617912	0.0559937573	0.1534272127	-0.0919717513	0.1494555485	0.2468890039	0.00149003989999999	0.0974334554	-0.1479655086	-0.245398964
CAGL0I06050g	INO1:Inositol 1-phosphate synthase, involved in synthesis of inositol phosphates and inositol-containing phospholipids; transcription is coregulated with other phospholipid biosynthetic genes by Ino2p and Ino4p, which bind the UASINO D element	-1.7322941092	-1.7963673439	-1.5812019753	-0.329631690000000	-3.5286614531	-3.3134960845	-2.0619257992	0.2151653686	1.4667356539	1.2515702853
CAGL0I06072g	VPS35:Endosomal subunit of membrane-associated retromer complex required for retrograde transport; receptor that recognizes retrieval sigls on cargo proteins, forms subcomplex with Vps26p and Vps29p that selects cargo proteins for retrieval	0.0604926453	0.0479207838	0.2791413754	-0.0461932423999999	0.1084134291	0.3396340207	0.0142994029	0.2312205916	-0.0941140262	-0.3253346178
CAGL0I06094g	FBP26:Fructose-2,6-bisphosphatase, required for glucose metabolism	-0.0260760370000000	-0.149753142200000	0.1929565558	-0.1896747841	-0.1758291792	0.1668805188	-0.2157508211	0.342709698	-0.0399216419000001	-0.3826313399
CAGL0I06116g	SSY5:Serine protease of SPS plasma membrane amino acid sensor system (Ssy1p-Ptr3p-Ssy5p); contains an inhibitory domain that dissociates in response to extracellular amino acids, freeing a catalytic domain to activate transcription factor Stp1p	0.0777660538	-0.0963907101	-0.0991542324	0.1012864073	-0.0186246563	-0.0213881786	0.1790524611	-0.00276352230000001	0.1976771174	0.2004406397
CAGL0I06138g	FAR1:Cyclin-dependent kise inhibitor that mediates cell cycle arrest in response to pheromone; also forms a complex with Cdc24p, Ste4p, and Ste18p that may specify the direction of polarized growth during mating; potential Cdc28p substrate	-0.0434178888	0.0688201727999999	0.0989436341999999	0.1339476742	0.0254022840000000	0.0555257454	0.0905297854	0.0301234613999999	0.0651275014	0.0350040399999999
CAGL0I06160g	CIS3:Mannose-containing glycoprotein constituent of the cell wall; member of the PIR (proteins with interl repeats) family	-0.2520898034	-0.2973437824	-0.4157143655	-0.1302759015	-0.5494335858	-0.6678041689	-0.3823657049	-0.1183705831	0.1670678809	0.285438464
CAGL0I06182g	HSP150:O-mannosylated heat shock protein that is secreted and covalently attached to the cell wall via beta-1,3-glucan and disulfide bridges; required for cell wall stability; induced by heat shock, oxidative stress, and nitrogen limitation	-0.1691719403	0.0777730412	0.0986877028	0.1021536087	-0.0913988991	-0.0704842375	-0.0670183316	0.0209146616	0.0243805675	0.0034659059
CAGL0I06204g	CAGL0I06204g:	0.0478687073	0.0669702566	0.1209408198	0.0503271449	0.1148389639	0.1688095271	0.0981958522	0.0539705632	-0.0166431117000000	-0.0706136749
CAGL0I06226g	JJJ2:	0.0695148093999999	-0.1439888776	-0.3134987652	-0.0104637967999999	-0.0744740682	-0.2439839558	0.0590510126000001	-0.1695098876	0.133525080800000	0.3030349684
CAGL0I06248g	HAL5:Putative protein kise; overexpression increases sodium and lithium tolerance, whereas gene disruption increases cation and low pH sensitivity and impairs potassium uptake, suggesting a role in regulation of Trk1p and/or Trk2p transporters	0.4201717603	-0.1193536869	-0.3710773612	0.0187310274000001	0.300818073400000	0.0490943990999998	0.4389027877	-0.2517236743	0.1380847143	0.3898083886
CAGL0I06270g	QCR8:Subunit 8 of ubiquinol cytochrome-c reductase complex, which is a component of the mitochondrial inner membrane electron transport chain; oriented facing the intermembrane space; expression is regulated by Abf1p and Cpf1p	-0.0636292208	-0.2874886432	-0.046044737300	0.0898230252	-0.351117864	-0.1096739581	0.0261938044000000	0.2414439059	0.3773116684	0.1358677625
CAGL0I06292g	PEX2:RING-finger peroxin, peroxisomal membrane protein with a C-termil zinc-binding RING domain, forms translocation subcomplex with Pex10p and Pex12p which functions in peroxisomal matrix protein import	0.1487480258	-0.2244730797	-0.1013776029	-0.104763294100000	-0.0757250539	0.0473704229	0.0439847317	0.1230954768	0.1197097856	-0.00338569119999996
CAGL0I06314g	CBP1:Mitochondrial protein that interacts with the 5'-untranslated region of the COB mR and has a role in its stability and translation; found in a complex at the inner membrane along with Pet309p	0.3102492264	-0.1148279878	-0.2584320685	-0.3856499008	0.1954212386	0.0518171579000000	-0.0754006744	-0.1436040807	-0.270821913	-0.1272178323
CAGL0I06336g	NUC1:Major mitochondrial nuclease, has Rse and D endo- and exonucleolytic activities; has roles in mitochondrial recombition, apoptosis and maintence of polyploidy	-0.1844025517	0.00522293180000006	0.1277258321	0.1026081149	-0.1791796199	-0.0566767196	-0.0817944368	0.1225029003	0.0973851831	-0.0251177172000001
CAGL0I06358g	LAA1:AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene	0.0210088584000000	0.0489449400000001	0.1722435803	-0.0831283148999999	0.0699537984000001	0.1932524387	-0.0621194564999999	0.123298640300000	-0.1320732549	-0.2553718952
CAGL0I06380g	RPM2:Protein subunit of mitochondrial Rse P, has roles in nuclear transcription, cytoplasmic and mitochondrial R processing, and mitochondrial translation; distributed to mitochondria, cytoplasmic processing bodies, and the nucleus	-0.0120792537000000	-0.1135855063	-0.0101636074	0.2789465595	-0.12566476	-0.0222428610999999	0.2668673058	0.1034218989	0.3925320658	0.2891101669
CAGL0I06402g	VPS4:AAA-ATPase involved in multivesicular body (MVB) protein sorting, ATP-bound Vps4p localizes to endosomes and catalyzes ESCRT-III disassembly and membrane release; ATPase activity is activated by Vta1p; regulates cellular sterol metabolism	-0.1024949121	0.181412376	0.2449987065	0.1833849849	0.0789174639	0.1425037944	0.0808900727999999	0.0635863304999999	0.00197260889999991	-0.0616137216
CAGL0I06424g	CAGL0I06424g:	0.05031351	0.323843135	0.4247762832	-0.207033011700000	0.374156645	0.4750897932	-0.156719501700000	0.1009331482	-0.5308761467	-0.6318092949
CAGL0I06446g	BSP1:Adapter that links syptojanins Inp52p and Inp53p to the cortical actin cytoskeleton	0.2888039141	-0.1464017497	-0.0450375038999999	0.0641483587	0.1424021644	0.2437664102	0.3529522728	0.1013642458	0.2105501084	0.1091858626
CAGL0I06490g	JIP5:	0.2277345471	-0.1504054775	-0.133490383800000	-0.104272023100000	0.0773290696	0.0942441633	0.123462524	0.0169150937000001	0.0461334544000001	0.0292183607
CAGL0I06512g	BEM2:Rho GTPase activating protein (RhoGAP) involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence	-0.0444035944999999	0.1052163201	0.0521083158	-0.0149711253999999	0.0608127256	0.00770472129999997	-0.0593747199	-0.0531080043	-0.1201874455	-0.0670794411999999
CAGL0I06534g	OXA1:Mitochondrial inner membrane insertase, mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane, interacts with mitochondrial ribosomes; conserved from bacteria to animals	0.0929443591	-0.0482520165000001	-0.0413752915000001	-0.1321056554	0.0446923426	0.0515690676	-0.0391612963000000	0.00687672499999997	-0.0838536389	-0.0907303639
CAGL0I06556g	PET122:Mitochondrial translatiol activator specific for the COX3 mR, acts together with Pet54p and Pet494p; located in the mitochondrial inner membrane	-0.1658072851	0.2351990473	0.4540754276	0.244308528	0.0693917622	0.2882681425	0.0785012429	0.2188763803	0.00910948069999992	-0.2097668996
CAGL0I06578g	CAGL0I06578g:Protein with 2-aminoadipate transamise activity; shares amino acid similarity with the aminotransferases Aro8p and Aro9p; YER152C is not an essential gene	0.0206277688	0.1781308953	0.2896622518	-0.00144949980000002	0.1987586641	0.3102900206	0.019178269	0.1115313565	-0.1795803951	-0.2911117516
CAGL0I06600g	UBP3:Ubiquitin-specific protease that interacts with Bre5p to co-regulate anterograde and retrograde transport between endoplasmic reticulum and Golgi compartments; inhibitor of gene silencing; cleaves ubiquitin fusions but not polyubiquitin	0.06042576	-0.0550969107	0.0913369146	0.0598605376	0.00532884929999999	0.1517626746	0.1202862976	0.1464338253	0.1149574483	-0.031476377
CAGL0I06644g	SPI1:GPI-anchored cell wall protein involved in weak acid resistance; basal expression requires Msn2p/Msn4p; expression is induced under conditions of stress and during the diauxic shift; similar to Sed1p	-1.0837640086	0.619072751	0.5180186131	1.0841321243	-0.4646912576	-0.5657453955	0.000368115700000113	-0.101054137900000	0.4650593733	0.5661135112
CAGL0I06666g	PEA2:Coiled-coil polarisome protein required for polarized morphogenesis, cell fusion, and low affinity Ca2+ influx; forms polarisome complex with Bni1p, Bud6p, and Spa2p; localizes to sites of polarized growth	-0.0193668263	-0.4831706948	-0.5023192483	0.3000470543	-0.5025375211	-0.5216860746	0.280680228	-0.0191485535000001	0.7832177491	0.8023663026
CAGL0I06688g	SPT15:TATA-binding protein, general transcription factor that interacts with other factors to form the preinitiation complex at promoters, essential for viability	-0.0573098306	0.0192172037000000	-0.302534942	-0.1893615743	-0.0380926269	-0.3598447726	-0.2466714049	-0.3217521457	-0.208578778	0.1131733677
CAGL0I06710g	SCC4:Subunit of cohesin loading factor (Scc2p-Scc4p), a complex required for the loading of cohesin complexes onto chromosomes; involved in establishing sister chromatid cohesion during double-strand break repair via phosphorylated histone H2AX	0.0929579033	-0.1512240972	-0.1756376262	0.1566727787	-0.0582661939000001	-0.0826797229	0.249630682	-0.024413529	0.3078968759	0.3323104049
CAGL0I06721g	LSM5:Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mR decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tR, snoR, and rR	-0.0222877291999998	0.00822164280000005	-0.4072410943	-0.3277847107	-0.0140660864000000	-0.4295288235	-0.3500724399	-0.4154627371	-0.3360063535	0.0794563836
CAGL0I06743g	FTR1:High affinity iron permease involved in the transport of iron across the plasma membrane; forms complex with Fet3p; expression is regulated by iron	0.6671151551	0.3408230567	0.3221945213	0.4990636566	1.0079382118	0.9893096764	1.1661788117	-0.0186285354000001	0.1582405999	0.1768691353
